Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3653	0.25	0.2	2	10	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG2264	0.25	0.25	1	4	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG0194	0.25	0.02632	1	38	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3897	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3785	0.25	0.25	1	4	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG0195	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0983	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0665	0.25	0.07143	1	14	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1545	0.25	0.05882	1	17	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3562	0.25	0.28571	2	7	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0249	0.25	0.15385	2	13	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG1899	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0578	0.25	0.27273	6	22	3	6	0	0	1	2	1	1	0	0	1	3	0	0	0	0	
ENOG502QPZ7	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4337	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4218	0.25	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3537	0.25	0.4	2	5	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3517	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1852	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4597	0.25	0.07143	1	14	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0790	0.25	0.4	2	5	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1449	0.25	0.1	1	10	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3982	0.25	0.3	3	10	2	4	0	0	0	0	1	2	1	1	0	0	0	0	0	0	
KOG3863	0.25	0.06667	1	15	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1452	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2996	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0608	0.25	0.28571	2	7	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG4244	0.25	0.06667	1	15	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3748	0.25	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3938	0.25	0.1	1	10	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4602	0.25	0.07692	1	13	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4242	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3919	0.25	0.33333	2	6	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1214	0.25	0.125	1	8	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3905	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3539	0.25	0.09091	1	11	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3666	0.25	0.25	1	4	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG4454	0.25	0.25	1	4	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG2954	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4226	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0579	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2709	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4724	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
ENOG502QR6X	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3792	0.25	0.1	1	10	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0641	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1456	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4591	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
ENOG502QRT8	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3814	0.25	0.33333	2	6	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2181	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1739	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3821	0.25	0.16667	2	12	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG1580	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4773	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0197	0.24053	0.12245	6	49	3	4	0	0	1	1	1	4	0	0	1	1	0	0	0	0	
KOG0791	0.24	0.33333	4	12	2	5	0	0	0	0	1	3	0	0	1	1	0	0	0	0	
KOG4305	0.24	0.13333	2	15	2	5	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0843	0.23333	0.26667	4	15	2	4	0	0	0	0	1	1	0	0	1	3	0	0	0	0	
KOG2856	0.22917	0.33333	3	9	2	4	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG4228	0.22511	0.17857	5	28	4	4	0	0	1	1	1	2	1	1	1	1	0	0	0	0	
KOG3628	0.22222	0.2	2	10	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3577	0.21825	0.17778	8	45	4	4	0	0	1	1	1	3	1	2	1	2	0	0	0	0	
KOG0355	0.21429	0.125	2	16	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0614	0.20833	0.2	2	10	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG4091	0.20833	0.2	3	15	2	4	0	0	0	0	1	1	0	0	1	2	0	0	0	0	
KOG1048	0.20625	0.18182	4	22	3	4	0	0	0	0	1	1	1	2	1	1	0	0	0	0	
KOG2052	0.20238	0.2	3	15	2	4	0	0	0	0	1	2	0	0	1	1	0	0	0	0	
KOG3637	0.20132	0.16667	6	36	3	4	0	0	0	0	1	3	1	1	1	2	0	0	0	0	
KOG1079	0.2	0.1	1	10	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0067	0.2	0.16667	1	6	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG4658	0.2	0.01961	1	51	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3107	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0738	0.2	0.18182	2	11	2	5	1	1	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1880	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0311	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0576	0.2	0.08333	1	12	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2893	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1457	0.2	0.22222	2	9	1	5	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
KOG2119	0.2	0.11111	1	9	1	5	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3743	0.2	0.14286	1	7	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0486	0.2	0.125	1	8	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG2595	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3694	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4139	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1707	0.19048	0.18182	2	11	2	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1889	0.19048	0.18182	2	11	2	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0509	0.19048	0.23077	3	13	3	7	1	1	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4571	0.1875	0.2	2	10	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3802	0.1875	0.1	3	30	1	4	0	0	0	0	1	3	0	0	0	0	0	0	0	0	
KOG4395	0.1875	0.18182	2	11	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0516	0.18333	0.09091	3	33	2	4	0	0	0	0	1	2	0	0	1	1	0	0	0	0	
KOG1226	0.18056	0.16667	3	18	2	4	0	0	0	0	1	1	0	0	1	2	0	0	0	0	
KOG2692	0.17917	0.075	3	40	2	4	1	2	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0386	0.17857	0.13333	2	15	2	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0087	0.17653	0.06667	3	45	3	7	1	1	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0074	0.175	0.2	2	10	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0505	0.175	0.125	2	16	2	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	
KOG1755	0.17143	0.11765	2	17	2	7	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2584	0.16667	0.1875	3	16	3	6	0	0	1	1	0	0	1	1	1	1	0	0	0	0	
KOG0822	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0678	0.16667	0.125	1	8	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2604	0.16667	0.16667	1	6	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG3758	0.16667	0.16667	1	6	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2069	0.16667	0.125	1	8	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1437	0.16667	0.21429	3	14	2	7	0	0	0	0	1	2	0	0	1	1	0	0	0	0	
KOG2768	0.16667	0.125	1	8	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1027	0.16667	0.1	1	10	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3347	0.16667	0.16667	1	6	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2728	0.16667	0.14286	1	7	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4296	0.16667	0.22222	2	9	1	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
KOG4271	0.16667	0.2	2	10	2	5	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1642	0.16667	0.09091	1	11	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1301	0.16667	0.125	1	8	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1997	0.16667	0.26667	4	15	2	5	0	0	0	0	0	0	1	2	1	2	0	0	0	0	
KOG1148	0.16667	0.14286	1	7	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3195	0.16667	0.11111	1	9	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG3493	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2115	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2006	0.16667	0.11111	1	9	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3754	0.16667	0.16667	1	6	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4258	0.16667	0.25	2	8	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3613	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2968	0.16667	0.125	1	8	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3739	0.16667	0.16667	1	6	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3784	0.16667	0.2	2	10	1	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
KOG0015	0.16667	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3880	0.16667	0.11111	1	9	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1747	0.16667	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG3207	0.16667	0.16667	1	6	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3671	0.16667	0.22222	2	9	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3337	0.16667	0.16667	1	6	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3514	0.16667	0.22222	2	9	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3680	0.16667	0.125	1	8	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0517	0.16071	0.15385	2	13	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0842	0.15972	0.14286	4	28	3	4	0	0	0	0	1	1	1	1	1	2	0	0	0	0	
KOG3751	0.15625	0.10526	2	19	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG0192	0.15219	0.06316	6	95	4	5	0	0	1	2	1	2	1	1	1	1	0	0	0	0	
KOG3885	0.14827	0.06383	3	47	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0775	0.14583	0.08696	2	23	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG2576	0.14286	0.14286	1	7	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0934	0.14286	0.07143	1	14	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1523	0.14286	0.09091	1	11	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0677	0.14286	0.125	1	8	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0679	0.14286	0.1	1	10	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3265	0.14286	0.18182	2	11	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1649	0.14286	0.11111	1	9	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0836	0.14286	0.11111	1	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG1896	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1554	0.14286	0.125	1	8	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2535	0.14286	0.14286	1	7	1	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
