Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG1009	0.42857	0.42857	3	7	3	7	0	0	0	0	0	0	1	1	1	1	0	0	1	1	
KOG2543	0.42857	0.42857	3	7	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG1755	0.42857	0.17647	3	17	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG0990	0.42857	0.375	3	8	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG0335	0.42857	0.26316	5	19	3	7	0	0	0	0	1	2	0	0	1	2	0	0	1	1	
KOG2445	0.42857	0.375	3	8	3	7	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1309	0.42857	0.375	3	8	3	7	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG0008	0.42857	0.44444	4	9	3	7	0	0	0	0	1	1	1	1	1	2	0	0	0	0	
KOG3230	0.42857	0.33333	3	9	3	7	0	0	0	0	0	0	1	1	1	1	0	0	1	1	
KOG2073	0.42857	0.31579	6	19	3	7	0	0	1	1	0	0	0	0	0	0	1	4	1	1	
KOG3056	0.42857	0.42857	3	7	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG2043	0.42857	0.35714	5	14	4	7	0	0	0	0	0	0	1	1	1	1	1	1	1	2	
KOG2911	0.42857	0.42857	3	7	3	7	0	0	0	0	0	0	1	1	1	1	0	0	1	1	
KOG3571	0.41667	0.3	3	10	2	4	0	0	1	2	1	1	0	0	0	0	0	0	0	0	
KOG3519	0.41667	0.17857	5	28	3	6	0	0	1	1	0	0	0	0	0	0	1	1	1	3	
KOG0071	0.41667	0.375	3	8	3	6	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG3971	0.41071	0.2	3	15	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
