Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG0593	0.75	0.88889	8	9	3	4	0	0	0	0	1	1	1	2	1	5	0	0	0	0	
KOG2120	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1720	0.73095	0.52941	9	17	6	6	0	0	1	1	1	1	1	2	1	3	1	1	1	1	
KOG0892	0.71429	0.55556	5	9	5	7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	
KOG3772	0.69048	0.70588	12	17	6	7	0	0	1	4	1	2	1	1	1	3	1	1	1	1	
KOG0600	0.65873	0.34483	10	29	6	7	1	2	1	1	1	1	0	0	1	2	1	2	1	2	
KOG4652	0.65	0.63636	7	11	5	5	1	1	1	3	0	0	1	1	1	1	1	1	0	0	
KOG4328	0.625	0.57143	4	7	4	4	1	1	0	0	0	0	1	1	1	1	1	1	0	0	
KOG4319	0.625	0.6	3	5	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0247	0.625	0.45455	5	11	3	4	0	0	1	1	1	1	0	0	1	3	0	0	0	0	
KOG4640	0.6	0.6	3	5	3	5	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG2578	0.58333	0.625	5	8	3	4	1	1	0	0	0	0	1	2	1	2	0	0	0	0	
KOG0590	0.55833	0.31818	7	22	5	5	0	0	1	2	1	1	0	0	1	1	1	1	1	2	
KOG4751	0.5	0.4	2	5	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0322	0.5	0.5	2	4	2	4	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2577	0.5	0.38889	7	18	4	5	1	2	1	1	1	2	0	0	1	2	0	0	0	0	
KOG0243	0.5	0.30769	4	13	4	7	0	0	1	1	0	0	1	1	1	1	1	1	0	0	
KOG4378	0.5	0.5	2	4	2	4	1	1	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0647	0.5	0.44444	4	9	4	7	0	0	0	0	1	1	1	1	1	1	0	0	1	1	
KOG2676	0.5	0.5	3	6	3	6	0	0	0	0	0	0	0	0	1	1	1	1	1	1	
KOG0591	0.5	0.57143	4	7	3	6	0	0	0	0	1	1	0	0	1	2	0	0	1	1	
KOG0588	0.5	0.625	5	8	3	5	0	0	0	0	0	0	0	0	1	1	1	2	1	2	
KOG0577	0.5	0.5	4	8	2	4	0	0	1	1	0	0	0	0	1	3	0	0	0	0	
KOG2312	0.5	0.5	2	4	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG4739	0.5	0.36364	4	11	2	4	0	0	0	0	1	3	0	0	0	0	1	1	0	0	
KOG4076	0.5	0.36364	4	11	3	6	0	0	0	0	1	1	0	0	0	0	1	2	1	1	
KOG0115	0.5	0.375	3	8	2	4	0	0	1	1	1	2	0	0	0	0	0	0	0	0	
KOG1512	0.5	0.5	2	4	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG0841	0.48108	0.2619	11	42	7	7	1	1	1	1	1	1	1	2	1	2	1	2	1	2	
KOG1035	0.47222	0.44444	4	9	4	6	0	0	0	0	1	1	0	0	1	1	1	1	1	1	
KOG0281	0.46667	0.375	3	8	3	5	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG0305	0.44524	0.36667	11	30	6	7	1	1	1	1	1	1	0	0	1	2	1	3	1	3	
KOG1354	0.42857	0.1875	3	16	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG3437	0.42857	0.44444	4	9	4	7	1	1	1	1	0	0	0	0	1	1	1	1	0	0	
KOG1554	0.42857	0.5	4	8	3	7	1	2	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0995	0.42857	0.42857	3	7	3	7	0	0	1	1	0	0	1	1	1	1	0	0	0	0	
KOG2175	0.42857	0.3	3	10	3	7	0	0	1	1	0	0	0	0	0	0	1	1	1	1	
KOG4346	0.42857	0.42857	3	7	3	7	0	0	1	1	0	0	0	0	1	1	1	1	0	0	
KOG0414	0.42857	0.42857	3	7	3	7	0	0	1	1	0	0	0	0	1	1	1	1	0	0	
KOG1244	0.41667	0.42857	3	7	2	4	0	0	1	1	0	0	0	0	1	2	0	0	0	0	
KOG3519	0.41667	0.17857	5	28	3	6	0	0	1	1	0	0	0	0	0	0	1	1	1	3	
KOG0864	0.41296	0.27273	6	22	5	6	1	1	1	1	0	0	0	0	1	1	1	2	1	1	
KOG3971	0.41071	0.2	3	15	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG1849	0.40476	0.4	4	10	4	7	1	1	1	1	0	0	0	0	1	1	1	1	0	0	
KOG2098	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2235	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4262	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3416	0.4	0.5	3	6	2	5	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG0642	0.4	0.25	2	8	2	5	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG0653	0.39365	0.38298	18	47	5	7	0	0	1	1	1	1	0	0	1	3	1	8	1	5	
KOG0891	0.38571	0.375	6	16	4	7	0	0	0	0	1	1	0	0	1	1	1	2	1	2	
KOG0351	0.38095	0.27778	5	18	5	7	0	0	1	1	1	1	0	0	1	1	1	1	1	1	
KOG1279	0.38095	0.25	4	16	3	7	0	0	1	1	1	1	0	0	1	2	0	0	0	0	
KOG2232	0.375	0.28571	2	7	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4278	0.375	0.33333	2	6	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3640	0.375	0.28571	2	7	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1935	0.375	0.33333	2	6	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3905	0.375	0.5	3	6	2	4	0	0	0	0	0	0	1	2	1	1	0	0	0	0	
KOG1828	0.375	0.33333	2	6	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG1667	0.36667	0.375	3	8	3	5	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0211	0.3619	0.22222	4	18	4	7	0	0	1	1	0	0	0	0	1	1	1	1	1	1	
KOG0978	0.35714	0.4	4	10	3	7	1	1	0	0	0	0	0	0	1	2	1	1	0	0	
KOG0386	0.35714	0.26667	4	15	3	7	0	0	1	1	1	1	0	0	1	2	0	0	0	0	
KOG1649	0.35714	0.33333	3	9	3	7	0	0	1	1	0	0	0	0	1	1	1	1	0	0	
KOG0372	0.35714	0.38462	5	13	4	7	0	0	1	1	1	1	0	0	0	0	1	1	1	2	
KOG2043	0.35714	0.28571	4	14	3	7	0	0	0	0	0	0	0	0	1	2	1	1	1	1	
KOG4006	0.34524	0.6	9	15	2	4	0	0	0	0	0	0	1	5	1	4	0	0	0	0	
KOG0583	0.33524	0.31579	42	133	7	7	1	1	1	1	1	2	1	23	1	3	1	8	1	4	
KOG0822	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG2464	0.33333	0.08696	2	23	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0219	0.33333	0.33333	2	6	2	6	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3259	0.33333	0.28571	2	7	2	6	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0991	0.33333	0.33333	2	6	2	6	0	0	0	0	1	1	0	0	0	0	1	1	0	0	
KOG0989	0.33333	0.18182	2	11	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG1878	0.33333	0.28571	2	7	2	6	0	0	0	0	1	1	0	0	0	0	1	1	0	0	
KOG2025	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG3556	0.33333	0.33333	2	6	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4713	0.33333	0.28571	2	7	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3680	0.33333	0.25	2	8	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG3872	0.33333	0.5	6	12	2	6	0	0	0	0	0	0	0	0	0	0	1	4	1	2	
KOG0274	0.33163	0.17647	6	34	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1724	0.32653	0.11111	6	54	5	7	1	1	1	2	1	1	0	0	0	0	1	1	1	1	
KOG2085	0.31429	0.13793	4	29	3	7	0	0	0	0	0	0	0	0	1	1	1	1	1	2	
KOG0239	0.31429	0.07895	3	38	3	7	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG1042	0.3125	0.2	2	10	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG1764	0.30952	0.15385	4	26	3	7	0	0	0	0	1	1	0	0	0	0	1	2	1	1	
KOG0661	0.30952	0.30769	4	13	4	7	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG1488	0.30159	0.17391	4	23	3	7	0	0	1	1	1	1	0	0	1	2	0	0	0	0	
KOG0246	0.3	0.23077	3	13	2	5	0	0	1	1	0	0	0	0	1	2	0	0	0	0	
KOG1873	0.3	0.28571	2	7	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1408	0.3	0.28571	2	7	2	5	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1827	0.3	0.22222	2	9	2	5	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG0654	0.29667	0.25926	7	27	4	5	1	4	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0374	0.28958	0.19231	15	78	4	7	0	0	1	1	1	10	0	0	0	0	1	2	1	2	
KOG0679	0.28571	0.3	3	10	2	7	0	0	1	1	0	0	0	0	1	2	0	0	0	0	
KOG3265	0.28571	0.27273	3	11	2	7	1	2	0	0	0	0	0	0	0	0	1	1	0	0	
KOG4442	0.28571	0.22222	2	9	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0650	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1798	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG1131	0.28571	0.28571	2	7	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG4102	0.28571	0.2	2	10	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG2979	0.28571	0.2	2	10	2	7	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2481	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0962	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG1567	0.28571	0.33333	4	12	2	7	1	2	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1517	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0933	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG1189	0.28571	0.25	2	8	2	7	0	0	1	1	0	0	0	0	0	0	1	1	0	0	
KOG3224	0.28571	0.25	2	8	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0313	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2475	0.28571	0.25	2	8	2	7	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG4524	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0242	0.27778	0.15385	6	39	4	6	0	0	0	0	1	2	0	0	1	1	1	1	1	2	
KOG0032	0.26848	0.1129	14	124	6	7	0	0	1	2	1	1	1	1	1	3	1	3	1	4	
KOG0895	0.26667	0.23077	3	13	3	5	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0295	0.26667	0.22222	2	9	2	5	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG2128	0.26667	0.22222	2	9	2	5	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG4305	0.26667	0.26667	4	15	2	5	0	0	0	0	0	0	0	0	0	0	1	2	1	2	
KOG1677	0.25397	0.09259	5	54	3	7	0	0	1	2	0	0	0	0	1	2	0	0	1	1	
KOG0531	0.25079	0.10638	5	47	4	7	0	0	1	1	0	0	0	0	1	1	1	1	1	2	
KOG0483	0.25	0.0303	1	33	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4536	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1015	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0413	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1067	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2406	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4302	0.25	0.11765	2	17	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG2921	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4266	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4832	0.25	0.2	1	5	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG2778	0.25	0.27273	3	11	2	6	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG1348	0.25	0.14286	1	7	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1645	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2155	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3130	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0827	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0165	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4169	0.25	0.1	1	10	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1427	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1949	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0904	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4095	0.25	0.375	3	8	1	4	0	0	0	0	0	0	0	0	1	3	0	0	0	0	
KOG3932	0.25	0.22222	2	9	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG2260	0.25	0.25	2	8	2	6	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
ENOG502QWCT	0.25	0.05882	1	17	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0932	0.25	0.125	1	8	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0561	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1163	0.25	0.11111	1	9	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
ENOG502QPZ7	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1141	0.25	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3571	0.25	0.3	3	10	1	4	0	0	1	3	0	0	0	0	0	0	0	0	0	0	
KOG0586	0.25	0.16667	4	24	3	6	0	0	1	1	0	0	0	0	1	2	1	1	0	0	
KOG0699	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0790	0.25	0.4	2	5	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3638	0.25	0.04762	1	21	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1085	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4190	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1450	0.25	0.15385	2	13	2	6	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG0492	0.25	0.22222	2	9	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG0608	0.25	0.28571	2	7	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
ENOG502QSE2	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4736	0.25	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4371	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3859	0.25	0.18182	2	11	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
ENOG502S2VW	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2222	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1451	0.25	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3816	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3231	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0579	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3608	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0599	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4348	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0445	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4339	0.25	0.33333	3	9	2	5	0	0	0	0	0	0	1	2	1	1	0	0	0	0	
KOG4515	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4041	0.25	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0071	0.25	0.25	2	8	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG0352	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4598	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4613	0.25	0.33333	2	6	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3508	0.24	0.14286	2	14	2	5	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG2166	0.2381	0.21739	5	23	4	7	0	0	1	1	1	1	0	0	1	1	1	2	0	0	
KOG0581	0.2381	0.12	3	25	2	7	0	0	0	0	1	1	0	0	0	0	0	0	1	2	
KOG2570	0.2381	0.33333	5	15	2	7	0	0	1	2	0	0	0	0	1	3	0	0	0	0	
KOG0660	0.23333	0.14062	9	64	3	7	0	0	0	0	0	0	0	0	1	3	1	4	1	2	
KOG0612	0.22917	0.25	4	16	3	4	0	0	0	0	1	1	1	1	1	2	0	0	0	0	
KOG1674	0.22222	0.21739	5	23	2	6	0	0	0	0	0	0	0	0	0	0	1	3	1	2	
KOG1290	0.22222	0.13333	2	15	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG0740	0.21429	0.19048	4	21	3	7	1	1	1	1	0	0	0	0	1	2	0	0	0	0	
KOG1754	0.21429	0.13333	2	15	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
