Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG3529	0.09375	0.125	3	24	1	4	0	0	0	0	0	0	0	0	1	3	0	0	0	0	
KOG1225	0.09	0.08696	2	23	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2283	0.08929	0.11111	2	18	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG3913	0.08908	0.10204	5	49	3	4	0	0	0	0	1	1	1	1	1	3	0	0	0	0	
KOG0200	0.08889	0.05195	4	77	2	4	0	0	0	0	1	3	0	0	1	1	0	0	0	0	
KOG4228	0.08523	0.07143	2	28	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1310	0.08333	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0207	0.08333	0.06667	1	15	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0598	0.08333	0.05882	2	34	2	7	0	0	0	0	1	1	0	0	0	0	1	1	0	0	
KOG2963	0.08333	0.125	1	8	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2842	0.08333	0.14286	1	7	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1834	0.08333	0.125	1	8	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3584	0.08333	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0709	0.08333	0.07692	1	13	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4236	0.08333	0.11111	1	9	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3953	0.08333	0.0625	1	16	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4258	0.08333	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0983	0.08333	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3751	0.08333	0.05263	1	19	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1006	0.08333	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3606	0.08333	0.11111	1	9	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1168	0.08333	0.125	1	8	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0847	0.08333	0.14286	1	7	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3880	0.08333	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3676	0.08333	0.13333	2	15	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3119	0.07292	0.0625	2	32	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG1439	0.07143	0.07692	1	13	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0082	0.07143	0.01961	1	51	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG2711	0.07143	0.05556	1	18	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0290	0.07143	0.1	1	10	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1488	0.07143	0.04348	1	23	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1985	0.07143	0.1	1	10	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1315	0.07143	0.05	1	20	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4204	0.07143	0.02703	1	37	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3701	0.07143	0.07143	2	28	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG0685	0.06667	0.05882	1	17	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0295	0.06667	0.11111	1	9	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2483	0.06667	0.04762	1	21	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3610	0.06667	0.11538	3	26	2	4	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG2128	0.06667	0.11111	1	9	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0740	0.06429	0.09524	2	21	2	7	0	0	0	0	1	1	1	1	0	0	0	0	0	0	
KOG0583	0.06279	0.03008	4	133	2	7	0	0	0	0	1	2	0	0	0	0	1	2	0	0	
KOG3658	0.0625	0.1	1	10	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1026	0.0625	0.06667	1	15	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3684	0.0625	0.09091	1	11	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3592	0.0625	0.08333	1	12	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3510	0.0619	0.03125	3	96	2	4	0	0	0	0	0	0	1	2	1	1	0	0	0	0	
KOG0393	0.06115	0.05495	5	91	3	7	0	0	0	0	1	1	0	0	1	3	1	1	0	0	
KOG0383	0.05556	0.05263	1	19	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0578	0.05556	0.04545	1	22	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3417	0.05556	0.03226	1	31	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1747	0.05556	0.11111	1	9	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3594	0.05061	0.02797	4	143	2	4	0	0	0	0	1	2	0	0	1	2	0	0	0	0	
KOG0500	0.05	0.06667	1	15	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3653	0.05	0.1	1	10	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3900	0.05	0.01515	1	66	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3898	0.05	0.025	1	40	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1040	0.04762	0.06667	1	15	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0475	0.04762	0.07143	1	14	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2166	0.04762	0.04348	1	23	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0019	0.04762	0.05	1	20	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0658	0.04762	0.0303	1	33	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0192	0.04386	0.02105	2	95	2	5	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG0196	0.04286	0.07692	2	26	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0223	0.04167	0.03077	2	65	1	6	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG1334	0.04167	0.09091	1	11	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3538	0.04167	0.01961	1	51	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3573	0.04167	0.04878	2	41	1	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	
KOG3624	0.04167	0.01613	1	62	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3667	0.04167	0.06667	1	15	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG1388	0.04167	0.05882	1	17	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3609	0.04167	0.05882	1	17	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1704	0.04167	0.02381	1	42	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1023	0.04051	0.04348	2	46	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0907	0.03571	0.01852	1	54	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0401	0.03571	0.05263	1	19	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0166	0.03571	0.0303	1	33	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1870	0.03571	0.02564	1	39	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1792	0.03571	0.03125	1	32	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3577	0.03571	0.02222	1	45	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4029	0.03571	0.01852	1	54	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4381	0.03571	0.05556	1	18	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2577	0.03333	0.05556	1	18	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4561	0.03333	0.05556	1	18	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1382	0.03333	0.07692	1	13	1	6	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1327	0.03125	0.0303	1	33	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1028	0.03125	0.01471	1	68	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2514	0.03125	0.05263	1	19	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1187	0.02857	0.00402	1	249	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1716	0.02857	0.01471	1	68	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0029	0.02857	0.03704	1	27	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0286	0.02857	0.05	1	20	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0627	0.02857	0.02632	1	38	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1369	0.02857	0.03704	1	27	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1448	0.02857	0.05	1	20	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0160	0.02857	0.02222	1	45	1	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG0698	0.02857	0.01042	1	96	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG1426	0.02857	0.01961	1	51	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4475	0.02778	0.02703	1	37	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3686	0.02778	0.05	1	20	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3858	0.025	0.04348	1	23	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3575	0.02444	0.00669	2	299	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0058	0.02381	0.03704	1	27	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0446	0.02381	0.025	1	40	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1343	0.02381	0.03448	1	29	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1600	0.02041	0.04	1	25	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2408	0.02	0.0303	1	33	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2579	0.01935	0.02778	2	72	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG3645	0.01923	0.01087	1	92	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3545	0.01923	0.03448	1	29	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0118	0.01905	0.0102	2	196	1	7	0	0	0	0	0	0	0	0	0	0	1	2	0	0	
KOG0395	0.01852	0.01739	2	115	1	6	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG2157	0.01852	0.04348	1	23	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0032	0.01786	0.00806	1	124	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1216	0.01667	0.01695	1	59	1	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4015	0.01562	0.02174	1	46	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3565	0.01515	0.03846	1	26	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0305	0.01429	0.03333	1	30	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG4738	0.01389	0.04	1	25	1	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4564	0.01389	0.02381	1	42	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0236	0.01299	0.01818	1	55	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0488	0.0125	0.02174	1	46	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0490	0.0119	0.0084	1	119	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4282	0.01136	0.03448	1	29	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1082	0.01111	0.02778	1	36	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0055	0.01099	0.03704	2	54	1	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
KOG1162	0.01099	0.03704	1	27	1	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2294	0.0102	0.00877	1	114	1	7	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3528	0.00962	0.01064	1	94	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0940	0.00893	0.02632	1	38	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0044	0.00877	0.02041	1	49	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG4294	0.00781	0.01429	1	70	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0800	0.00571	0.0035	1	286	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3544	0.00543	0.00357	1	280	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0619	0.00476	0.01	4	400	1	7	0	0	0	0	0	0	0	0	1	4	0	0	0	0	
KOG0198	0.00397	0.01667	1	60	1	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG3656	0.00223	0.00328	2	610	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1164	0.00166	0.00794	1	126	1	7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG2177	0.00131	0.00397	1	252	1	7	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4297	0.00103	0.00234	1	428	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
