Group ID	Average H/M	Total H/M	Hit Proteins	Total Proteins	Hit Species	Total Species	A. thaliana Total	C. elegans Total	D. melanogaster Total	D. rerio Total	H. sapiens Total	S. cerevisiae Total	S. pombe Total	A. thaliana Hit	C. elegans Hit	D. melanogaster Hit	D. rerio Hit	H. sapiens Hit	S. cerevisiae Hit	S. pombe Hit	
KOG4803	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG3859	1.0	1.0	11	11	4	4	0	0	1	1	1	2	1	3	1	5	0	0	0	0	
KOG2655	1.0	1.0	25	25	6	6	0	0	1	1	1	3	1	3	1	6	1	6	1	6	
KOG0043	1.0	1.0	6	6	4	4	0	0	1	1	1	2	1	1	1	2	0	0	0	0	
KOG2709	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG4084	1.0	1.0	4	4	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG1547	1.0	1.0	7	7	4	4	0	0	0	0	0	0	1	2	1	3	1	1	1	1	
KOG1525	0.97619	0.92857	13	14	7	7	1	5	1	1	1	1	1	2	1	2	1	1	1	1	
KOG3437	0.92857	0.88889	8	9	7	7	1	1	1	2	1	1	1	1	1	1	1	1	1	1	
KOG2956	0.9	0.77778	7	9	5	5	1	1	1	2	1	1	1	1	1	2	0	0	0	0	
KOG3000	0.9	0.80952	17	21	7	7	1	3	1	2	1	3	1	4	1	3	1	1	1	1	
KOG4438	0.9	0.83333	5	6	5	5	1	1	0	0	0	0	1	1	1	1	1	1	1	1	
KOG2128	0.86667	0.77778	7	9	5	5	0	0	1	1	0	0	1	1	1	3	1	1	1	1	
KOG1858	0.83333	0.83333	5	6	5	6	1	1	1	1	0	0	0	0	1	1	1	1	1	1	
KOG3772	0.83333	0.82353	14	17	7	7	1	1	1	4	1	2	1	1	1	3	1	1	1	2	
KOG3285	0.83333	0.83333	5	6	5	6	1	1	0	0	1	1	0	0	1	1	1	1	1	1	
KOG0653	0.81667	0.85106	40	47	7	7	1	12	1	4	1	3	1	1	1	6	1	9	1	5	
KOG0745	0.80556	0.7	7	10	6	6	1	1	1	1	1	1	1	2	1	1	1	1	0	0	
KOG0075	0.8	0.90909	10	11	4	5	1	4	0	0	1	1	1	3	1	2	0	0	0	0	
KOG2545	0.8	0.8	4	5	4	5	1	1	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0295	0.8	0.66667	6	9	5	5	0	0	1	1	1	1	1	2	1	1	1	1	0	0	
KOG0247	0.8	0.63636	7	11	4	4	0	0	1	1	1	2	1	1	1	3	0	0	0	0	
KOG3606	0.77083	0.66667	6	9	4	4	0	0	1	1	1	1	1	1	1	3	0	0	0	0	
KOG2869	0.7619	0.6	6	10	6	7	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG2383	0.7619	0.6	6	10	6	7	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0423	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1811	0.75	0.75	3	4	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0662	0.75	0.75	3	4	3	4	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG3524	0.75	0.66667	4	6	4	4	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG2011	0.7381	0.73333	11	15	6	7	1	1	1	1	0	0	1	5	1	2	1	1	1	1	
KOG1493	0.71429	0.66667	6	9	6	7	1	1	1	1	1	1	1	1	0	0	1	1	1	1	
KOG0933	0.71429	0.75	6	8	5	7	1	2	1	1	0	0	0	0	1	1	1	1	1	1	
KOG3564	0.70833	0.66667	6	9	4	4	0	0	1	1	1	2	1	2	1	1	0	0	0	0	
KOG0967	0.67857	0.54545	6	11	6	7	1	1	1	1	1	1	0	0	1	1	1	1	1	1	
KOG0654	0.675	0.66667	18	27	5	5	1	10	1	1	1	1	1	3	1	3	0	0	0	0	
KOG0659	0.66667	0.61538	8	13	6	7	1	2	1	1	0	0	1	1	1	2	1	1	1	1	
KOG4593	0.66667	0.66667	4	6	4	6	1	1	0	0	0	0	0	0	1	1	1	1	1	1	
KOG2827	0.66667	0.71429	5	7	4	6	1	2	1	1	0	0	1	1	1	1	0	0	0	0	
KOG0601	0.64286	0.57143	8	14	6	7	1	1	1	1	1	2	0	0	1	1	1	1	1	2	
KOG1720	0.64048	0.35294	6	17	6	6	0	0	1	1	1	1	1	1	1	1	1	1	1	1	
KOG1085	0.625	0.6	3	5	3	4	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0575	0.62222	0.5	7	14	6	6	0	0	1	1	1	1	1	1	1	2	1	1	1	1	
KOG1003	0.61667	0.4	6	15	5	6	0	0	1	1	1	1	1	1	0	0	1	2	1	1	
KOG2556	0.6	0.6	3	5	3	5	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG4076	0.58333	0.63636	7	11	4	6	0	0	1	1	1	1	1	4	1	1	0	0	0	0	
KOG1036	0.57143	0.66667	6	9	4	7	1	3	1	1	0	0	0	0	1	1	0	0	1	1	
KOG0018	0.57143	0.5	6	12	5	7	1	1	1	2	0	0	0	0	1	1	1	1	1	1	
KOG0996	0.57143	0.55556	5	9	5	7	1	1	1	1	0	0	0	0	1	1	1	1	1	1	
KOG3004	0.57143	0.57143	4	7	4	7	0	0	1	1	1	1	1	1	1	1	0	0	0	0	
KOG1167	0.57143	0.55556	5	9	4	7	0	0	0	0	0	0	1	1	1	1	1	1	1	2	
KOG0305	0.5619	0.6	18	30	6	7	1	9	1	1	0	0	1	2	1	2	1	3	1	1	
KOG0612	0.55208	0.5	8	16	4	4	0	0	1	1	1	2	1	2	1	3	0	0	0	0	
KOG0161	0.55163	0.28261	13	46	6	6	0	0	1	3	1	3	1	1	1	3	1	1	1	2	
KOG0580	0.54762	0.61538	8	13	5	7	1	1	1	1	1	2	1	1	1	3	0	0	0	0	
KOG1213	0.53571	0.5625	9	16	6	7	1	3	1	1	0	0	1	2	1	1	1	1	1	1	
KOG4302	0.53333	0.58824	10	17	4	6	1	7	0	0	0	0	0	0	1	1	1	1	1	1	
KOG0243	0.52857	0.46154	6	13	5	7	1	1	0	0	1	1	0	0	1	1	1	2	1	1	
KOG0028	0.52381	0.3125	5	16	4	7	0	0	1	1	0	0	0	0	1	2	1	1	1	1	
KOG1101	0.52083	0.33333	6	18	5	6	0	0	1	1	1	2	0	0	1	1	1	1	1	1	
KOG0738	0.5	0.45455	5	11	4	5	0	0	1	1	1	2	1	1	1	1	0	0	0	0	
KOG0596	0.5	0.5	3	6	3	6	0	0	0	0	1	1	1	1	0	0	0	0	1	1	
KOG4378	0.5	0.5	2	4	2	4	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1953	0.5	0.5	3	6	3	6	1	1	0	0	1	1	0	0	0	0	0	0	1	1	
KOG0421	0.5	0.5	3	6	3	5	1	1	0	0	0	0	0	0	1	1	0	0	1	1	
KOG2475	0.5	0.5	4	8	4	7	1	1	1	1	1	1	1	1	0	0	0	0	0	0	
KOG0165	0.5	0.5	2	4	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1427	0.5	0.5	2	4	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1949	0.5	0.5	2	4	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2260	0.5	0.375	3	8	3	6	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG3691	0.5	0.5	3	6	3	6	0	0	0	0	1	1	0	0	1	1	0	0	1	1	
KOG4256	0.5	0.5	2	4	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3537	0.5	0.6	3	5	2	4	0	0	0	0	1	1	0	0	1	2	0	0	0	0	
KOG0440	0.48571	0.44444	8	18	5	7	1	2	1	1	1	1	0	0	0	0	1	2	1	2	
KOG1166	0.47619	0.4375	7	16	5	7	1	1	1	1	0	0	0	0	1	2	1	1	1	2	
KOG1820	0.47619	0.45455	5	11	5	7	1	1	1	1	1	1	0	0	1	1	0	0	1	1	
KOG2751	0.42857	0.42857	3	7	3	7	0	0	1	1	0	0	1	1	1	1	0	0	0	0	
KOG0050	0.42857	0.42857	3	7	3	7	0	0	1	1	1	1	1	1	0	0	0	0	0	0	
KOG0373	0.42857	0.375	3	8	3	7	0	0	1	1	0	0	0	0	0	0	1	1	1	1	
KOG1755	0.42857	0.17647	3	17	3	7	0	0	0	0	1	1	0	0	0	0	1	1	1	1	
KOG0424	0.42857	0.44444	4	9	3	7	0	0	0	0	0	0	1	2	1	1	1	1	0	0	
KOG2445	0.42857	0.375	3	8	3	7	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG3519	0.41667	0.17857	5	28	3	6	0	0	1	1	0	0	0	0	0	0	1	1	1	3	
KOG0071	0.41667	0.375	3	8	3	6	0	0	0	0	1	1	0	0	1	1	1	1	0	0	
KOG0374	0.41486	0.15385	12	78	6	7	0	0	1	2	1	1	1	3	1	3	1	1	1	2	
KOG1849	0.40476	0.4	4	10	4	7	1	1	1	1	0	0	0	0	1	1	0	0	1	1	
KOG0594	0.40159	0.39535	17	43	7	7	1	3	1	3	1	2	1	1	1	6	1	1	1	1	
KOG3186	0.4	0.4	2	5	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG2152	0.4	0.5	3	6	2	5	1	2	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4575	0.4	0.4	2	5	2	5	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG3743	0.4	0.28571	2	7	2	5	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0588	0.4	0.5	4	8	3	5	0	0	0	0	0	0	0	0	1	1	1	1	1	2	
KOG0162	0.4	0.375	3	8	2	5	0	0	0	0	0	0	0	0	0	0	1	2	1	1	
KOG0426	0.4	0.4	2	5	2	5	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG1675	0.375	0.33333	2	6	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3897	0.375	0.33333	2	6	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG1141	0.375	0.33333	2	6	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1853	0.375	0.33333	2	6	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG0982	0.375	0.57143	4	7	2	4	0	0	0	0	0	0	1	3	1	1	0	0	0	0	
KOG0079	0.375	0.33333	2	6	2	4	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1130	0.375	0.42857	3	7	2	4	0	0	0	0	1	1	0	0	1	2	0	0	0	0	
KOG0087	0.36224	0.08889	4	45	4	7	1	1	1	1	1	1	0	0	0	0	0	0	1	1	
KOG0647	0.35714	0.33333	3	9	3	7	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG0096	0.35714	0.25	3	12	3	7	0	0	1	1	1	1	0	0	1	1	0	0	0	0	
KOG1374	0.35714	0.33333	4	12	3	7	1	2	0	0	1	1	0	0	0	0	0	0	1	1	
KOG1674	0.34259	0.65217	15	23	3	6	1	9	0	0	0	0	0	0	0	0	1	5	1	1	
KOG0239	0.33377	0.15789	6	38	4	7	1	3	0	0	1	1	0	0	1	1	1	1	0	0	
KOG0797	0.33333	0.33333	2	6	2	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG4762	0.33333	0.28571	2	7	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG2215	0.33333	0.25	2	8	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG4674	0.33333	0.22222	2	9	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG1042	0.33333	0.2	2	10	2	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG3671	0.33333	0.33333	3	9	3	6	0	0	0	0	1	1	0	0	1	1	0	0	1	1	
KOG0834	0.32143	0.42857	9	21	3	7	1	5	0	0	0	0	0	0	1	3	0	0	1	1	
KOG1656	0.32143	0.38462	5	13	3	7	0	0	0	0	1	1	1	1	1	3	0	0	0	0	
KOG3520	0.31696	0.21053	4	19	3	4	0	0	0	0	1	2	1	1	1	1	0	0	0	0	
KOG0030	0.31667	0.29412	5	17	2	4	0	0	1	2	1	3	0	0	0	0	0	0	0	0	
KOG0031	0.31667	0.12	3	25	3	5	0	0	1	1	1	1	0	0	0	0	0	0	1	1	
KOG0393	0.3154	0.23077	21	91	6	7	0	0	1	4	1	4	1	5	1	3	1	2	1	3	
KOG4037	0.3125	0.5	4	8	2	4	0	0	0	0	0	0	1	3	1	1	0	0	0	0	
KOG1922	0.30357	0.13043	6	46	3	7	0	0	0	0	0	0	0	0	1	1	1	2	1	3	
KOG0267	0.3	0.25	3	12	3	5	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1873	0.3	0.28571	2	7	2	5	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG0615	0.3	0.28571	2	7	2	5	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3248	0.3	0.18182	2	11	2	4	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG4081	0.3	0.375	3	8	2	5	0	0	0	0	0	0	1	1	1	2	0	0	0	0	
KOG0035	0.3	0.125	2	16	2	5	0	0	0	0	1	1	0	0	0	0	0	0	1	1	
KOG0694	0.28611	0.16667	6	36	4	6	0	0	0	0	1	1	1	1	1	3	1	1	0	0	
KOG2496	0.28571	0.28571	2	7	2	7	1	1	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0966	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0046	0.28571	0.125	2	16	2	7	0	0	0	0	1	1	0	0	0	0	0	0	1	1	
KOG0396	0.28571	0.28571	2	7	2	7	0	0	0	0	0	0	1	1	1	1	0	0	0	0	
KOG1964	0.28571	0.28571	2	7	2	7	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG0903	0.28571	0.25	2	8	2	7	0	0	0	0	1	1	0	0	0	0	0	0	1	1	
KOG0371	0.28571	0.17647	3	17	2	7	0	0	0	0	1	1	0	0	0	0	0	0	1	2	
KOG1942	0.28571	0.28571	2	7	2	7	0	0	0	0	1	1	0	0	1	1	0	0	0	0	
KOG2073	0.28571	0.10526	2	19	2	7	0	0	1	1	0	0	0	0	0	0	0	0	1	1	
KOG2398	0.28571	0.1875	3	16	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	2	
KOG1974	0.28571	0.22222	2	9	2	7	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3683	0.28571	0.18182	2	11	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
KOG0246	0.28333	0.38462	5	13	2	5	0	0	0	0	1	2	0	0	1	3	0	0	0	0	
KOG0242	0.27976	0.20513	8	39	5	6	1	2	0	0	1	1	0	0	1	2	1	1	1	2	
KOG0027	0.26793	0.07051	11	156	4	7	1	3	0	0	1	3	0	0	0	0	1	3	1	2	
KOG1010	0.26667	0.25	2	8	2	5	1	1	0	0	0	0	0	0	1	1	0	0	0	0	
KOG0528	0.26667	0.28571	2	7	2	5	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG1735	0.2619	0.13043	3	23	3	7	0	0	0	0	1	1	0	0	1	1	0	0	1	1	
KOG2166	0.2619	0.21739	5	23	4	7	0	0	1	1	0	0	0	0	1	1	1	2	1	1	
KOG0160	0.25714	0.15556	7	45	4	7	1	2	0	0	0	0	0	0	1	2	1	1	1	2	
KOG0531	0.25397	0.12766	6	47	4	7	1	1	0	0	0	0	0	0	1	2	1	2	1	1	
KOG0073	0.25	0.25	2	8	2	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG3032	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4751	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4536	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2582	0.25	0.28571	2	7	2	6	0	0	1	1	1	1	0	0	0	0	0	0	0	0	
KOG2065	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1789	0.25	0.25	1	4	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG0597	0.25	0.375	3	8	1	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2148	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4765	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3130	0.25	0.25	1	4	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
ENOG502QPSW	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG3837	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1026	0.25	0.06667	1	15	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4743	0.25	0.1	1	10	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0705	0.25	0.11111	1	9	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3841	0.25	0.22222	2	9	2	5	0	0	1	1	0	0	0	0	1	1	0	0	0	0	
KOG3993	0.25	0.14286	1	7	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0977	0.25	0.07692	2	26	1	4	0	0	0	0	1	2	0	0	0	0	0	0	0	0	
KOG0695	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0591	0.25	0.28571	2	7	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG0664	0.25	0.2	1	5	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3830	0.25	0.25	1	4	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3779	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0124	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2008	0.25	0.28571	2	7	1	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	
KOG3982	0.25	0.1	1	10	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG3934	0.25	0.25	1	4	1	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	
KOG3667	0.25	0.06667	1	15	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4424	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0608	0.25	0.28571	2	7	1	4	0	0	0	0	0	0	0	0	1	2	0	0	0	0	
KOG3623	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG0163	0.25	0.2	1	5	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2856	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4437	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG1451	0.25	0.125	1	8	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3666	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3231	0.25	0.2	1	5	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4485	0.25	0.11111	1	9	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4537	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
ENOG502QUNU	0.25	0.14286	1	7	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1841	0.25	0.16667	1	6	1	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4041	0.25	0.16667	1	6	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG0352	0.25	0.25	1	4	1	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG4773	0.25	0.16667	1	6	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG0676	0.24036	0.17568	13	74	4	7	1	2	1	3	1	7	0	0	0	0	1	1	0	0	
KOG3508	0.24	0.14286	2	14	2	5	0	0	0	0	0	0	0	0	1	1	1	1	0	0	
KOG0739	0.2381	0.27273	3	11	2	7	0	0	0	0	0	0	0	0	1	2	1	1	0	0	
KOG0740	0.23571	0.28571	6	21	4	7	0	0	1	1	1	1	1	2	1	2	0	0	0	0	
KOG0244	0.23333	0.23529	4	17	3	5	0	0	1	1	1	1	0	0	1	2	0	0	0	0	
KOG1426	0.22912	0.15686	8	51	6	7	0	0	1	1	1	2	1	1	1	2	1	1	1	1	
KOG0678	0.22222	0.25	2	8	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG2265	0.22222	0.18182	2	11	2	6	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG0578	0.22222	0.18182	4	22	2	6	0	0	0	0	0	0	0	0	0	0	1	3	1	1	
KOG2930	0.21429	0.15385	2	13	2	7	0	0	1	1	0	0	0	0	0	0	1	1	0	0	
KOG3745	0.21429	0.22222	2	9	2	7	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG1906	0.21429	0.1875	3	16	2	7	0	0	0	0	0	0	0	0	1	1	1	2	0	0	
KOG3771	0.20833	0.21429	3	14	3	6	0	0	0	0	0	0	0	0	1	1	1	1	1	1	
KOG0048	0.20441	0.02778	4	144	2	5	1	3	0	0	1	1	0	0	0	0	0	0	0	0	
KOG1354	0.20238	0.1875	3	16	3	7	0	0	0	0	1	1	1	1	1	1	0	0	0	0	
KOG1079	0.2	0.1	1	10	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG2211	0.2	0.16667	1	6	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3250	0.2	0.16667	1	6	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4720	0.2	0.16667	1	6	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4364	0.2	0.2	1	5	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2001	0.2	0.14286	1	7	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG2218	0.2	0.16667	1	6	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4285	0.2	0.2	1	5	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4546	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2127	0.2	0.11111	1	9	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG2347	0.2	0.16667	1	6	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG2893	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	
KOG3329	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG2983	0.2	0.2	1	5	1	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
KOG4172	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG3999	0.2	0.16667	1	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0791	0.2	0.08333	1	12	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG0281	0.2	0.125	1	8	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4464	0.2	0.125	1	8	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG4327	0.2	0.2	1	5	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
KOG2595	0.2	0.2	1	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	
KOG4339	0.2	0.11111	1	9	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG4305	0.2	0.2	3	15	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	3	
KOG4139	0.2	0.125	1	8	1	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	
KOG1840	0.19833	0.16	4	25	3	5	0	0	1	2	0	0	1	1	1	1	0	0	0	0	
KOG2571	0.19444	0.2	3	15	2	6	0	0	0	0	0	0	0	0	0	0	1	2	1	1	
KOG1677	0.19048	0.03704	2	54	2	7	0	0	0	0	0	0	0	0	1	1	0	0	1	1	
KOG1566	0.19048	0.15385	2	13	2	7	0	0	1	1	0	0	0	0	0	0	1	1	0	0	
KOG1909	0.19048	0.2	2	10	2	7	1	1	1	1	0	0	0	0	0	0	0	0	0	0	
KOG4204	0.19048	0.05405	2	37	2	7	0	0	0	0	0	0	0	0	0	0	1	1	1	1	
