6	1.0	Dmel\CG16700	FBpp0074157	gsb-n	FBpp0072363	apn	FBpp0082244	Ndc1	FBpp0083879	tral	FBpp0304887
7	1.0	BcDNA:GH01560	FBpp0288875	Cdk8	FBpp0076098	Gint3	FBpp0085836	CG13665	FBpp0084234	Dmel\CG15116	FBpp0085780
8	1.0	Dmel\CG6878	FBpp0075396	mIF3	FBpp0087009	Dmel\CG15177	FBpp0081198	unk	FBpp0294023	Ugt37E1	FBpp0080467
9	1.0	Dmel\CG17237	FBpp0077478	cathD	FBpp0087972	eIF2Bepsilon	FBpp0089217	Tm2	FBpp0082535	Cngl	FBpp0300628
10	1.0	CG13141	FBpp0111504	tomboy20	FBpp0081792	CG16731	FBpp0112312	Dmel\CG17010	FBpp0079936	glo	FBpp0088856
SUM		Min (p-val)	0.018	Max (p-val)	1.0	Mean (p-val)	0.9018
1	1.0	eIF2Balpha	FBpp0084874	SA	FBpp0078977	odd	FBpp0077246	Odc2	FBpp0087940	Dmel\CG12535	FBpp0304582
2	1.0	Dmel\CG10555	FBpp0071122	bowl	FBpp0297869	Tsp66E	FBpp0076233	Gr64d	FBpp0099615	foxo	FBpp0293589
3	1.0	Son	FBpp0081550	Wdr59	FBpp0079785	Eh	FBpp0082885	PGS1	FBpp0083097	Liprin-gamma	FBpp0112019
4	1.0	Dmel\CG5050	FBpp0080534	Dmel\CG5639	FBpp0084572	n/a	FBpp0081828	stc	FBpp0080265	Bub3	FBpp0084831
5	1.0	BcDNA:RE70859	FBpp0086453	Cyp28d2	FBpp0078697	Axs	FBpp0074146	CG13980	FBpp0290120	Dmel\CG1671	FBpp0087461
6	1.0	Rev7	FBpp0078348	Psi	FBpp0086222	SP108	FBpp0070828	per	FBpp0070455	MFS10	FBpp0073555
7	1.0	daed	FBpp0077515	Dmel\CG17163	FBpp0112450	Usp10	FBpp0072486	Dmel\CG13384	FBpp0079271	CT26106	FBpp0111897
8	1.0	zfh2	FBpp0088139	hwt	FBpp0305357	Dmel\CG31111	FBpp0084165	wmd	FBpp0112025	SdhBL	FBpp0074419
9	1.0	BBS5	FBpp0078512	Bili	FBpp0291380	FBgn 33734	FBpp0087037	Fcp1	FBpp0072249	n/a	FBpp0081355
10	1.0	Dmel\CG9106	FBpp0073838	n/a	FBpp0085227	Dmel\CG5984	FBpp0084551	PpD6	FBpp0077344	CG15612	FBpp0271844
SUM		Min (p-val)	1.0	Max (p-val)	1.0	Mean (p-val)	1.0
1	1.0	BcDNA:GH23338	FBpp0291067	sc	FBpp0070072	Cht4	FBpp0071472	Pof	FBpp0072234	Shab	FBpp0306030
2	1.0	Dmel\CG8773	FBpp0288476	moi	FBpp0289215	n/a	FBpp0111291	Orc4	FBpp0297417	C1GalTA	FBpp0079388
3	1.0	Dmel\CG3894	FBpp0289407	Lon	FBpp0271918	Dmel\CG12010	FBpp0072937	RabX4	FBpp0084111	Eig71Eb	FBpp0075324
4	1.0	BcDNA:AT16953	FBpp0075803	cathD	FBpp0087972	n/a	FBpp0086116	CG11935	FBpp0099574	ninaB	FBpp0082288
5	1.0	Hsp60C	FBpp0078742	PIG-L	FBpp0083251	Dmel\CG5569	FBpp0072037	AlaRS	FBpp0079326	BcDNA:LP02725	FBpp0077299
6	1.0	Dmel\CG6752	FBpp0082488	CG13812	FBpp0291854	Dmel\CG8708	FBpp0297910	tadr	FBpp0303022	MESK4	FBpp0082812
7	1.0	Dmel\CG14711	FBpp0081892	sr	FBpp0082966	Rrp7	FBpp0078856	Rpn10	FBpp0078024	n/a	FBpp0081711
8	1.0	Gas41	FBpp0078992	CT17296	FBpp0084387	NimB3	FBpp0099414	Dmel\CG13044	FBpp0075225	Dlip1	FBpp0305659
9	1.0	unc-4	FBpp0074234	Unc-89	FBpp0112375	RpS18	FBpp0085585	Raf	FBpp0305946	EG:BACR25B3.6	FBpp0289931
10	1.0	Dmel\CG1703	FBpp0073367	Or65b	FBpp0076713	Iswi	FBpp0086954	Dmel\CG31804	FBpp0080520	Dmel\CG14011	FBpp0078749
SUM		Min (p-val)	1.0	Max (p-val)	1.0	Mean (p-val)	1.0
